classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (µm2),Cellular surface area (µm2),Radial proximity (unitless),Apical proximity (unitless)
Beta-actin,AICS-16_103_5,804.5591587,1878.835254,455.9350175,1192.915771,0.8446155,-0.8007929
Beta-actin,AICS-16_103_6,469.2326423,1286.716446,322.5831648,804.9939693,0.9674369,-0.9775795
Beta-actin,AICS-16_103_7,520.2169661,1553.508331,338.4625694,978.2559125,0.9650065,-0.1445507
Beta-actin,AICS-16_104_1,645.5179993,1498.442541,389.6252474,957.4082038,0.8564515,-1
Beta-actin,AICS-16_104_2,522.4277606,1202.604216,350.0880316,809.5630497,0.7457049,-0.5243081
Beta-actin,AICS-16_104_3,941.7644703,2313.71555,525.0229773,1259.62487,0.914747,-0.1092153
Beta-actin,AICS-16_104_4,894.4534668,2125.049743,511.2714362,1305.929784,0.7193982,-0.8097434
Beta-actin,AICS-16_104_5,1044.243301,2756.520694,550.1664089,1534.813155,0.8656543,-0.1351533
Beta-actin,AICS-16_105_1,423.5542255,970.3687507,321.4261194,670.1498829,0.9789792,0.7251596
Beta-actin,AICS-16_105_2,1390.9299,3529.244411,846.9410142,2098.679142,0.9410169,-1
Beta-actin,AICS-16_105_4,908.908662,2165.558302,556.0897847,1397.107738,0.8064432,-0.6442758
Beta-actin,AICS-16_105_5,425.45891,1347.428266,292.6327772,889.8709494,0.9261834,-0.5901281
Beta-actin,AICS-16_106_6,647.2866349,1640.647649,379.6614504,944.2595399,0.98155,-0.3764006
Tom20,AICS-11_207_1,405.0175634,1721.324644,274.0804737,1107.063249,0.8518384,-0.1756969
Tom20,AICS-11_207_2,849.4552944,2469.491536,479.7520773,1318.823986,0.8905037,-0.7406425
Tom20,AICS-11_207_5,437.9413962,971.933313,297.3125023,590.4486395,0.9551142,1
Tom20,AICS-11_208_2,450.1177724,953.9408465,327.0324676,738.488839,0.821943,0.7771105
Tom20,AICS-11_208_3,384.6442412,1224.235991,281.1320266,827.9831884,0.9509555,-0.3341236
Tom20,AICS-11_209_1,492.565028,1156.17753,319.0681485,777.7338016,0.490189,-0.6881428
Tom20,AICS-11_209_2,457.1583028,1055.331286,360.7391065,862.1237981,0.805977,0.2906046
Tom20,AICS-11_209_3,369.6448504,900.9838138,262.838069,632.064695,0.8594319,-0.2903677
Tom20,AICS-11_209_4,599.3974236,1353.040283,396.0467343,1088.463601,0.9764324,0.8252739
Tom20,AICS-11_210_1,611.4717631,1312.327651,394.6798418,930.6749107,0.9562345,0.5414758
Tom20,AICS-11_210_4,483.7218497,998.0206888,337.8143426,734.0954884,0.9724753,-0.04982189
Tom20,AICS-11_211_2,531.2029144,1226.752895,371.3005319,960.1264524,0.9915721,-1
Tom20,AICS-11_211_3,600.3157536,1417.289374,380.8415906,975.6551321,0.925063,0.2279702
Tom20,AICS-11_212_1,419.8809053,961.4235358,307.8527226,733.8634914,0.8441927,-0.7549763
Tom20,AICS-11_213_3,634.7021121,1341.442115,405.4987734,1036.168022,0.9311488,-0.289178
Tom20,AICS-11_214_1,578.4118813,1209.814808,381.5020996,930.1276708,0.8787391,-0.351162
Tom20,AICS-11_214_2,684.3599591,1512.319528,405.6879401,1001.015969,0.9090582,-0.04815431
Tom20,AICS-11_214_3,560.2153415,1156.823763,367.630256,914.1994524,0.9904163,-1
Tom20,AICS-11_214_4,383.55585,913.9424711,276.8204523,610.675835,0.6269716,-0.9677621
Tom20,AICS-11_214_5,638.1713589,1016.965498,415.748525,700.4727253,0.9732758,0.9412357
Tom20,AICS-11_215_1,527.801692,1279.063696,344.5353261,814.7165315,0.8571174,-0.7114648
Tom20,AICS-11_215_2,804.0489754,1822.579035,474.49173,1213.926718,0.7735689,0.08988485
Tom20,AICS-11_215_3,133.3619303,1119.61439,144.3044186,641.5552603,0.9954439,-0.3148528
Tom20,AICS-11_215_4,550.8619799,1222.433343,380.901007,942.1306266,0.9159703,-0.8652306
Tom20,AICS-11_215_5,114.3831093,1058.732509,132.5371339,598.4482306,0.9779894,-0.07654949
Tom20,AICS-11_216_1,605.0434527,1212.229676,369.1631156,812.4302592,0.9625686,-1
Tom20,AICS-11_216_3,623.2059804,1634.185327,423.9136633,1167.842254,0.9960514,-0.2720912
Tom20,AICS-11_216_4,652.6265541,1297.192211,401.4777727,902.316904,0.8733855,-0.7730883
Tom20,AICS-11_216_5,605.9617828,1334.33356,391.1760579,920.9614814,0.9463685,0.9292545
Tom20,AICS-11_217_1,570.5890698,1117.947791,393.3633378,752.5278043,0.8976074,0.2300082
Tom20,AICS-11_217_2,597.4247146,1332.700973,398.9845927,962.9812747,0.9445228,0.4895613
Tom20,AICS-11_217_3,828.43574,1585.377785,543.220042,1106.125813,0.8483633,0.4441356
Tom20,AICS-11_217_4,423.2821277,881.9709805,299.6660642,584.4376087,0.9496502,0.7135209
Tom20,AICS-11_218_2,538.2434448,1156.517653,390.6423599,824.4757303,0.7122535,0.02363561
Tom20,AICS-11_219_1,415.7654262,815.7831926,303.3828445,655.6600456,0.7545701,-0.09505768
Tom20,AICS-11_219_2,512.4281668,934.1457322,389.517647,824.0026035,0.9813471,-0.352671
Tom20,AICS-11_219_3,502.5646218,996.8642732,375.4297629,843.4535016,0.8766963,-0.2345239
Tom20,AICS-11_220_2,437.4992373,835.578307,320.6322909,707.7125002,0.9469613,0.05353222
Tom20,AICS-11_220_3,566.6436518,1123.491783,380.3211196,768.446155,0.8095704,-0.715809
Tom20,AICS-11_220_5,514.7069858,966.1512349,360.3498555,698.5666761,0.7883476,-0.321197
Fibrillarin,AICS-14_220_1,494.6057614,1025.298492,366.3514384,747.2577992,-1,0.3395203
Fibrillarin,AICS-14_220_2,864.0805507,1968.865611,492.6203503,1200.728085,-1,0.05464212
Fibrillarin,AICS-14_220_3,671.5713629,1544.086945,408.085487,914.9935958,-1,-0.4217478
Fibrillarin,AICS-14_220_4,456.0358994,1175.90462,344.0927472,844.0005315,-1,0.03709717
Fibrillarin,AICS-14_221_1,544.7057674,1054.276907,364.3071358,765.9173881,-1,-0.1589332
Fibrillarin,AICS-14_221_2,421.1053453,990.3339262,332.4016751,862.1511968,-1,0.1452834
Fibrillarin,AICS-14_221_3,614.5668755,1401.099555,421.4379093,1057.352914,-1,-0.1916506
Fibrillarin,AICS-14_221_4,702.9986579,1463.443962,447.8882921,1051.125738,-1,-0.4022874
Fibrillarin,AICS-14_222_2,799.1512151,1854.992685,487.89769,1195.096123,-1,-0.2135118
Fibrillarin,AICS-14_223_1,471.8855958,1010.299102,322.4909959,694.8903116,-1,-0.4338544
Fibrillarin,AICS-14_223_3,458.4167551,1032.100937,318.9293702,722.3172862,-1,-0.2834129
Fibrillarin,AICS-14_224_1,595.82614,1267.941698,388.2369398,975.3979409,-1,-0.7822365
Fibrillarin,AICS-14_225_1,604.1251227,1228.521531,402.5622797,869.7155574,-1,-0.09263217
Fibrillarin,AICS-14_225_2,489.6739889,1108.45838,336.0000424,791.1587624,-1,0.4783426
Fibrillarin,AICS-14_225_3,481.5110552,888.6033642,356.5605368,660.0844691,-1,-0.1504425
Fibrillarin,AICS-14_226_2,729.596217,1466.198952,480.6228532,1080.359454,-1,0.09752502
Fibrillarin,AICS-14_226_3,645.6540482,1299.675103,438.1181758,990.3895635,-1,0.569733
Fibrillarin,AICS-14_226_4,723.2359311,1578.643365,458.2342018,1033.656682,-1,-0.6566284
Fibrillarin,AICS-14_227_3,579.3302114,1031.386681,396.7359018,714.375012,-1,-0.167913
Fibrillarin,AICS-14_227_4,602.5265482,1285.560031,392.4845837,856.0385493,-1,0.1970547
Fibrillarin,AICS-14_228_1,272.403902,2512.789097,314.2330589,1149.347582,-0.6406525,-0.167013
Fibrillarin,AICS-14_228_2,307.5725416,2592.241652,335.7241655,1093.127685,-0.3435062,-0.3360031
Fibrillarin,AICS-14_229_1,611.4717631,1446.811985,397.609617,929.8137925,-1,0.5149555
Fibrillarin,AICS-14_229_2,563.8546495,1255.867359,398.6919196,1063.564344,-1,-0.1042338
Fibrillarin,AICS-14_229_3,476.3071849,1110.703187,323.2881837,734.0565423,-1,-0.3807803
Fibrillarin,AICS-14_230_1,928.3976663,2172.054637,551.425911,1211.309666,-1,-0.07556453
Fibrillarin,AICS-14_230_2,750.4116981,1932.880678,462.8866332,1168.495204,-1,0.4122903
Fibrillarin,AICS-14_231_1,458.5187917,884.5559096,321.6045786,618.2654949,-1,-0.355677
Fibrillarin,AICS-14_231_4,580.9627981,1126.790969,393.2130122,818.9236547,-1,0.1186595
Fibrillarin,AICS-14_231_5,427.6016801,901.3919604,298.5624516,662.5988542,-1,0.00687582
Fibrillarin,AICS-14_232_1,504.265233,933.1253654,362.9482214,806.8407071,-1,0.4955319
Fibrillarin,AICS-14_232_2,426.4112523,884.6579462,305.4777456,651.2355171,-1,-0.03933933
Fibrillarin,AICS-14_232_3,544.3316329,1261.615425,383.7118444,986.9501298,-1,-0.3184103
Fibrillarin,AICS-14_232_4,434.3701127,969.6885062,318.4894158,727.0948489,-1,0.2894223
Fibrillarin,AICS-14_233_1,517.1898781,1088.017034,346.4534475,702.7565832,-1,0.4306378
Fibrillarin,AICS-14_234_1,469.5727645,1066.86143,334.3986336,777.2299168,-1,0.1305885
Fibrillarin,AICS-14_234_2,892.7188433,1917.269067,516.7773225,1142.557734,-1,-0.09025428
Fibrillarin,AICS-14_234_4,415.5613528,973.1917653,291.1498862,724.0383677,-1,0.9953038
Fibrillarin,AICS-14_235_1,449.7096257,993.4630508,308.8542986,642.986818,-1,-0.4173279
Fibrillarin,AICS-14_235_2,384.5762168,917.4457302,272.4384391,601.7214872,-1,-0.1943282
Fibrillarin,AICS-14_235_4,494.4357003,1146.484047,338.2083176,777.2196292,-1,0.8554536
Fibrillarin,AICS-14_236_2,421.3774431,1694.625049,285.4874808,1026.743802,-1,0.5411937
Fibrillarin,AICS-14_236_3,568.1061775,1160.395046,378.8968052,928.2626672,-1,0.03930472
Fibrillarin,AICS-14_236_4,564.9770529,1283.927444,379.3666778,1005.837202,-1,-0.2526631
Fibrillarin,AICS-14_236_5,501.9183896,1045.025582,336.3363855,808.1877591,-1,-0.06318699
Fibrillarin,AICS-14_237_1,413.2825338,1020.162647,312.7271782,719.133889,-1,-0.08697147
Fibrillarin,AICS-14_237_2,699.6654599,1380.250062,471.6214762,1021.752928,-1,0.8336505
Fibrillarin,AICS-14_237_3,299.5456568,1053.562651,243.9140455,652.6034594,-1,0.4287605
Fibrillarin,AICS-14_238_1,528.8220588,1071.929252,370.7116165,887.2118024,-1,0.2192139
Fibrillarin,AICS-14_238_2,538.8896771,1197.400346,367.3850321,835.6426573,-1,0.08940519
Fibrillarin,AICS-14_238_3,481.2389574,1121.689135,337.0441337,797.4097682,-1,-0.2314211
Fibrillarin,AICS-14_238_4,715.2430585,1525.788369,444.2501389,976.0622291,-1,0.3735738
Fibrillarin,AICS-14_238_5,254.0032888,2206.50902,299.9523338,1044.166669,-0.7740436,0.1015548
Fibrillarin,AICS-14_239_3,418.6904774,686.2646436,311.3551418,527.8750703,-1,0.4576295
Fibrillarin,AICS-14_239_4,732.8613905,1627.723004,444.9709041,1074.787328,-1,-0.6314809
Fibrillarin,AICS-14_240_1,614.498851,1432.356789,390.331316,778.6783757,-1,0.473827
Fibrillarin,AICS-14_240_2,917.0715957,1650.885329,503.5815243,1015.519978,-1,0.06028496
Fibrillarin,AICS-14_240_3,962.3758781,2628.974854,531.1506364,1550.049372,-1,-0.2799743
Fibrillarin,AICS-14_240_4,474.3344759,1158.558386,326.1506692,834.5741066,-1,0.8654806
Fibrillarin,AICS-14_240_5,502.9047441,1047.780573,336.609848,737.0898238,-1,0.4837705
Fibrillarin,AICS-14_241_2,718.1340975,1568.813832,437.736693,1018.736443,-1,0.7106386
Fibrillarin,AICS-14_241_4,530.4206333,1218.589961,345.5641958,842.7153103,-1,0.3444133
Fibrillarin,AICS-14_241_5,367.7061537,1342.156371,265.8593832,782.2470348,-1,-0.4124326
Fibrillarin,AICS-14_241_6,291.994943,1385.998128,229.0799919,825.2620006,-1,0.2269009
Fibrillarin,AICS-14_241_7,337.4692865,2124.573572,400.6200138,1022.458157,-0.7735673,0.0113717
Fibrillarin,AICS-14_242_3,450.0157357,1053.800736,304.2661126,833.6081174,-1,-0.1570471
Fibrillarin,AICS-14_242_5,253.0169343,1290.321742,211.7919144,725.1836558,-1,-0.3671425
Fibrillarin,AICS-14_242_6,704.3251346,1724.555806,461.0626752,1253.164647,-1,-0.2726276
Fibrillarin,AICS-14_243_1,663.4084291,1314.980604,458.8752902,978.0018706,-1,0.3043233
Fibrillarin,AICS-14_243_2,834.1838058,1595.343367,577.359182,1252.75524,-1,0.009376651
Fibrillarin,AICS-14_243_3,401.8884388,812.7561047,308.71678,756.7930842,-1,-0.4636196
Fibrillarin,AICS-14_244_4,498.4491427,884.3858484,332.8476132,633.6727174,-1,0.4106104
Fibrillarin,AICS-14_245_1,427.9418024,926.2889084,313.7614017,700.5824253,-1,0.08215597
Fibrillarin,AICS-14_245_5,556.8481313,1130.702375,392.67564,910.9078249,-1,0.05398691
Fibrillarin,AICS-14_246_3,696.0261519,1519.462095,436.660584,917.7982396,-1,-0.04058476
Fibrillarin,AICS-14_247_1,626.6072028,1621.532779,394.4521489,980.182957,-1,-0.05489318
Fibrillarin,AICS-14_247_3,462.0900753,1053.528638,308.9888778,699.3766709,-1,-0.08834375
Fibrillarin,AICS-14_247_5,224.3786417,1243.963081,206.496715,763.6298561,-1,-0.6909586
Fibrillarin,AICS-14_248_2,448.4171612,993.5310753,305.020785,663.8510079,-1,0.2705317
Fibrillarin,AICS-14_248_3,532.2913056,1253.962674,372.8015837,888.5839437,-1,0.3768746
Fibrillarin,AICS-14_248_4,374.4065618,960.3011324,271.6554231,631.526903,-1,-0.5547674
Fibrillarin,AICS-14_248_5,482.9735808,1131.620705,312.6299704,664.4883172,-1,-0.2238045
Fibrillarin,AICS-14_249_1,447.4308067,1055.059188,299.8481976,671.9588293,-1,0.3284152
Fibrillarin,AICS-14_249_3,529.8764377,1246.105851,351.5437338,810.9516722,-1,0.4831366
Fibrillarin,AICS-14_249_5,553.6849945,1236.208294,353.2757328,759.8626874,-1,-0.5439273
Fibrillarin,AICS-14_249_7,538.8556648,1230.290167,370.2268374,832.0172062,-1,-0.4055772
Fibrillarin,AICS-14_249_8,725.2766646,1536.604256,439.3854461,1017.65288,-1,-0.1066169
Fibrillarin,AICS-14_250_4,338.0815066,822.9257597,286.5688386,656.9247964,-1,0.01058503
Fibrillarin,AICS-14_251_1,494.1295903,1002.408266,367.971323,772.207865,-1,0.5845204
Fibrillarin,AICS-14_251_2,559.1609626,1199.747189,374.5777776,842.327319,-1,0.6253302
Fibrillarin,AICS-14_252_1,389.7120626,898.2288236,281.6218446,604.8101961,-1,0.5527496
Fibrillarin,AICS-14_252_2,406.4460768,943.8732282,284.6783258,608.0680212,-1,0.330967
Fibrillarin,AICS-14_252_3,469.0625812,1043.937191,328.400095,717.6866898,-1,0.5074601
Fibrillarin,AICS-14_252_4,490.2181845,1149.409098,343.4278293,782.3128548,-1,0.3799527
Fibrillarin,AICS-14_253_1,483.6878375,1094.139234,341.7488431,828.1520948,-1,0.3938388
Fibrillarin,AICS-14_253_5,295.5322143,1251.241697,233.807796,686.8640566,-1,0.09779871
Fibrillarin,AICS-14_254_1,374.3045251,931.5267909,279.1469304,654.3244359,-1,0.2266771
Fibrillarin,AICS-14_254_3,555.8617768,1253.758601,380.8033793,943.4599377,-1,0.2515758
Fibrillarin,AICS-14_255_1,340.7684723,762.9281965,257.8509742,568.3236877,-1,0.05281706
Fibrillarin,AICS-14_255_4,590.0780742,1215.596886,405.4251852,821.9514774,-1,-0.3457498
Fibrillarin,AICS-14_255_5,770.887057,1823.735451,478.9906864,1118.164461,-1,0.2999335
Fibrillarin,AICS-14_256_1,484.1299964,1124.444125,325.2971094,823.0939312,-1,0.5381892
Fibrillarin,AICS-14_256_2,491.816759,1124.580174,361.9408717,791.5384606,-1,0.2738339
Fibrillarin,AICS-14_256_3,524.6385552,1250.153305,352.3274846,1039.758832,-1,0.2157471
Fibrillarin,AICS-14_256_4,504.7073919,994.0412586,338.9970023,671.9271265,-1,0.07624511
Fibrillarin,AICS-14_256_5,665.823297,1560.68491,432.4007629,1086.54359,-1,-0.4286386
Fibrillarin,AICS-14_257_1,709.3589437,1586.160066,443.2329215,1022.813816,-1,-0.02810631
Fibrillarin,AICS-14_257_2,454.9815204,1072.745545,331.352545,784.0889437,-1,-0.2639364
Fibrillarin,AICS-14_257_6,595.6900911,1089.751657,402.2774798,779.9815477,-1,0.1215268
Fibrillarin,AICS-14_258_1,623.614127,1214.236397,390.8927277,832.651996,-1,-0.3243316
Fibrillarin,AICS-14_259_4,341.4147045,876.9031592,260.3037384,643.831035,-1,0.07756718
Fibrillarin,AICS-14_259_5,353.5570685,1226.310736,262.3983245,819.1744423,-1,0.6918269
Fibrillarin,AICS-14_259_7,382.2973978,1109.478747,278.1359065,801.2691059,-1,-0.2933324
Fibrillarin,AICS-14_260_1,625.9609705,1276.648828,414.9145957,875.0470785,-1,0.2013741
Fibrillarin,AICS-14_260_3,662.3540502,1361.781425,395.1267247,850.9678936,-1,0.2206485
Fibrillarin,AICS-14_261_1,685.4483503,1536.298146,440.0957137,1002.841607,-1,-0.4674992
Fibrillarin,AICS-14_262_2,425.5269345,987.1027649,312.662303,802.0543264,-1,-0.4244282
Fibrillarin,AICS-14_263_1,627.6615817,1190.223767,423.9011712,909.2010201,-1,-0.1297742
Fibrillarin,AICS-14_263_3,594.0915166,1169.850444,403.7134465,888.5876178,-1,0.03767945
Fibrillarin,AICS-14_263_4,466.8857988,883.0253595,340.1437601,704.1182269,-1,0.6208984
Fibrillarin,AICS-14_263_5,652.8306275,1452.083879,427.7091756,1142.010809,-1,-0.03229792
Fibrillarin,AICS-14_263_6,528.7880465,1010.231077,369.4339536,782.2433606,-1,0.6409441
Fibrillarin,AICS-14_264_1,491.6126857,961.7296458,337.5617704,692.4147676,-1,0.6762006
Fibrillarin,AICS-14_264_3,559.5010848,1116.213167,368.9079189,805.6494395,-1,0.9110323
Fibrillarin,AICS-14_265_1,450.7640047,1180.768368,361.9496897,1113.879341,-1,0.4599042
Fibrillarin,AICS-14_265_2,450.5599313,1201.515825,328.6528772,872.660974,-1,-0.103614
Fibrillarin,AICS-14_265_4,121.2875908,962.2738414,139.4851804,572.8376557,-0.9933531,0.3128692
Fibrillarin,AICS-14_265_5,409.5411892,928.5337152,315.5559664,804.4814765,-1,0.2924869
Fibrillarin,AICS-14_266_2,456.8181805,938.7713946,332.0469612,726.8266352,-1,0.3810142
Fibrillarin,AICS-14_266_3,408.5888469,862.2438906,314.8137861,606.6592433,-1,-0.2365873
Fibrillarin,AICS-14_266_4,396.4124707,841.5304462,290.6717206,673.517303,-1,0.02518879
Fibrillarin,AICS-14_266_5,739.4937742,1591.533998,468.1127583,993.3106257,-1,0.1701792
Fibrillarin,AICS-14_267_3,638.8856156,1183.727432,424.9683572,949.5183126,-1,0.07965726
Fibrillarin,AICS-14_268_1,575.0786834,1148.456756,419.8485727,944.2438985,-1,0.399799
Fibrillarin,AICS-14_268_3,339.3059466,713.9846062,254.9916379,572.6638155,-1,0.4752418
Fibrillarin,AICS-14_268_4,450.9340658,1006.45572,337.4601536,773.6416272,-1,0.9762557
Fibrillarin,AICS-14_269_3,401.5143043,962.6139636,326.9014576,786.4652854,-1,0.1259245
Fibrillarin,AICS-14_270_2,603.104756,1309.300563,437.7309193,1142.501047,-1,-0.1658674
Fibrillarin,AICS-14_270_4,376.3792708,902.1062172,281.1622596,718.3047885,-1,0.1832142
Fibrillarin,AICS-14_271_3,481.7491407,897.7866647,350.4824264,737.990098,-1,0.1938871
Fibrillarin,AICS-14_271_4,345.6322203,816.8375716,268.2250174,719.8484606,-1,0.4351567
Fibrillarin,AICS-14_272_3,510.3874333,1061.589535,377.3114577,870.5358399,-1,-0.1232667
Fibrillarin,AICS-14_272_4,693.1011007,1475.892436,509.6812598,1203.991789,-1,-0.1843296
Fibrillarin,AICS-14_273_1,320.4971868,692.8290029,272.3521488,589.8726361,-1,0.04766275
Fibrillarin,AICS-14_273_2,797.6886895,1755.983101,518.5561408,1203.704155,-1,-0.1833412
Fibrillarin,AICS-14_273_3,379.9165421,655.8917276,304.6911604,593.9289088,-1,0.03004603
Fibrillarin,AICS-14_273_4,348.3872104,683.5096535,277.4830608,559.8042555,-1,0.4011408
Fibrillarin,AICS-14_273_5,464.1308087,1014.074459,351.665191,822.0854268,-1,0.0735582
Fibrillarin,AICS-14_274_1,254.5474844,785.3422522,216.7600085,656.572287,-1,-0.3508919
Fibrillarin,AICS-14_274_2,535.6245036,1314.776531,375.0457607,1041.505002,-1,0.4943817
Fibrillarin,AICS-14_274_3,490.5583068,1066.86143,355.7776258,817.0819557,-1,0.5466409
Fibrillarin,AICS-14_274_4,323.2521769,922.8536738,249.0628033,721.0035115,-0.9931704,0.03912036
Fibrillarin,AICS-14_274_5,330.5648051,868.5021398,261.3229504,729.2658576,-1,-0.6280997
Fibrillarin,AICS-14_274_6,651.2660652,1498.340504,414.4093462,1021.867352,-1,-0.2266313
Fibrillarin,AICS-14_274_7,291.3146986,797.5526406,233.8938763,584.0351307,-1,0.8677327
Fibrillarin,AICS-14_275_1,297.6749844,668.9864339,260.2346642,627.9160435,-1,0.1568605
Fibrillarin,AICS-14_276_2,615.2811322,1262.499743,412.144699,883.0560125,-1,0.1366847
Fibrillarin,AICS-14_277_1,378.9301876,813.6404225,308.3617512,662.4633302,-1,0.05298332
Fibrillarin,AICS-14_277_2,395.1880307,886.1544841,313.7661256,771.7516393,-1,-0.3360752
Fibrillarin,AICS-14_278_1,247.506954,985.8783249,216.5255971,626.6287228,-1,0.3163296
Fibrillarin,AICS-14_279_1,286.6550239,645.1778771,240.0130323,568.173992,-1,0.8327239
Fibrillarin,AICS-14_279_4,413.3505583,785.172191,306.66093,677.0056555,-1,-0.625131
Fibrillarin,AICS-14_280_1,318.3204044,720.3108799,265.2484229,648.7338341,-1,0.5610837
Fibrillarin,AICS-14_281_1,425.3568733,723.06587,361.200371,646.678509,-1,0.3035739
Fibrillarin,AICS-14_281_3,458.9269384,861.4275972,407.0396111,824.0324167,-1,-0.2386811
Fibrillarin,AICS-14_282_4,344.4417924,671.0951917,268.1448157,597.882095,-1,-0.000612722
Fibrillarin,AICS-14_283_2,295.2261043,540.8283738,283.1833626,556.5420213,-1,0.4018916
Fibrillarin,AICS-14_284_1,622.3216625,1347.734376,418.8659973,1027.399587,-1,-0.2014146
Fibrillarin,AICS-14_284_2,479.3342728,1013.530263,343.451029,761.8612205,-1,0.7112266
Fibrillarin,AICS-14_284_3,498.040996,1013.93841,361.6709784,788.3511792,-1,-0.6502264
Fibrillarin,AICS-14_284_4,498.347106,981.1166135,366.9109605,791.1799675,-1,0.2539185
Fibrillarin,AICS-14_285_1,430.8328414,897.5145669,316.0949132,663.0014372,-1,-0.2832165
Fibrillarin,AICS-14_285_2,453.3489337,976.0147799,323.5697293,726.2901029,-1,-0.2817682
Fibrillarin,AICS-14_285_3,406.4120646,905.5414518,310.3495767,798.2872626,-1,0.07609449
Fibrillarin,AICS-14_285_5,486.953011,1075.432511,348.7325815,832.7426953,-1,0.4935412
Fibrillarin,AICS-14_286_1,583.377666,1246.650046,384.3059036,1047.742046,-1,0.6233749
Fibrillarin,AICS-14_286_2,353.6250929,880.678516,258.0620809,649.7201886,-0.9978099,0.6014965
Fibrillarin,AICS-14_286_3,381.277031,755.0033484,279.9604944,630.2271951,-1,0.9753376
Fibrillarin,AICS-14_286_6,309.3751895,826.2249454,237.5628925,642.8458352,-1,0.5745323
Fibrillarin,AICS-14_287_4,457.6004617,841.2583484,345.5735387,717.6568766,-1,0.2450047
Fibrillarin,AICS-14_288_1,529.8084132,1073.289741,362.7671378,828.9303869,-1,0.2374324
Fibrillarin,AICS-14_288_2,344.9519758,751.2620037,262.1409234,606.0736872,-1,-0.1438571
Fibrillarin,AICS-14_288_4,453.8591171,920.3707814,328.3060365,706.8888585,-1,0.7476298
Fibrillarin,AICS-14_288_5,450.8320291,907.8202708,324.8695421,785.5915702,-1,0.200774
Fibrillarin,AICS-14_288_6,368.0802881,835.7823804,276.3924651,692.6836111,-1,-0.4020993
Fibrillarin,AICS-14_288_8,377.8758086,788.8455112,304.3511431,694.5264648,-1,0.2757172
Fibrillarin,AICS-14_289_1,344.3057436,733.6436717,302.9281934,613.0954269,-1,0.5061669
Fibrillarin,AICS-14_289_2,478.8921139,895.099699,357.1289819,732.7652325,-1,-0.1034403
Fibrillarin,AICS-14_290_2,128.7702801,828.2656788,146.1381394,643.6497414,-0.9706374,-0.1461693
Fibrillarin,AICS-14_290_3,506.544052,1028.529654,404.3205228,983.944457,-1,0.5934757
Fibrillarin,AICS-14_290_4,465.0151265,924.3502116,366.3427254,837.3231131,-1,0.4455083
Fibrillarin,AICS-14_291_1,432.3633915,878.0255626,349.7699543,705.2055683,-1,-0.08673302
Fibrillarin,AICS-14_292_3,322.9460669,711.3316527,278.9478959,628.7129163,-0.8946398,0.3126301
Fibrillarin,AICS-14_292_4,419.540783,920.0646714,348.2417137,756.2234844,-1,0.2702476
Fibrillarin,AICS-14_293_1,511.8839712,1232.398924,348.6565788,1005.729706,-1,0.826345
Fibrillarin,AICS-14_293_3,393.725505,762.4860376,310.2791378,635.2745462,-1,0.204929
Fibrillarin,AICS-14_294_3,435.1864061,882.0730172,321.7481857,764.5076654,-1,0.6959401
Fibrillarin,AICS-14_294_4,528.0737898,1217.569595,382.3570241,939.692769,-1,-0.09256624
Fibrillarin,AICS-14_294_5,296.8586911,778.2336973,244.8643932,649.4391678,-1,0.5840459
Fibrillarin,AICS-14_294_6,456.7161439,781.0567119,360.1894522,610.6097002,-1,0.2791807
Fibrillarin,AICS-14_295_1,308.5929084,670.9591428,265.6404033,609.3662594,-1,-0.164966
Fibrillarin,AICS-14_296_1,386.6849747,842.4487763,317.9945589,709.9830261,-1,-0.1171759
Fibrillarin,AICS-14_296_2,399.8477053,775.6487683,340.7411785,753.2834216,-1,0.6691635
Fibrillarin,AICS-14_297_5,322.2658224,617.0497678,323.0095774,638.2457869,-1,-0.4563829
Fibrillarin,AICS-14_298_1,522.631834,1164.170403,345.8189726,850.7614058,-1,-0.1967666
Fibrillarin,AICS-14_298_3,565.9634074,1208.93049,367.6118852,935.0612279,-1,-0.02931527
Fibrillarin,AICS-14_298_4,456.4440461,1229.609922,312.2228735,889.5693534,-1,0.07181135
Fibrillarin,AICS-14_299_2,539.6039338,1150.429465,356.4601798,840.9209556,-1,-0.3523683
Fibrillarin,AICS-14_299_5,615.9953889,1301.171641,370.6302601,883.1568944,-1,0.3233201
Lamin B1,AICS-13_181_1,601.4721692,1378.447414,370.7332416,902.9080238,-0.7478157,-0.2445373
Lamin B1,AICS-13_182_2,730.8546693,1603.880435,430.4505188,1009.703048,-0.7991534,-0.05554362
Lamin B1,AICS-13_182_3,719.1544643,1708.706109,405.4385172,970.2880242,-0.6060202,0.05431655
Lamin B1,AICS-13_182_4,820.6469407,1798.804491,455.9146521,1011.467695,-0.6567051,-0.1066331
Lamin B1,AICS-13_183_2,549.1953809,1269.3362,371.7927644,916.7353576,-0.6902061,0.01401746
Lamin B1,AICS-13_183_3,877.0732203,1988.830786,507.147979,1209.205947,-0.7800443,-0.2886239
Lamin B1,AICS-13_184_1,537.1890659,1158.694435,343.9766438,759.5323279,-0.740478,-0.1707913
Lamin B1,AICS-13_185_2,978.8377945,1910.942793,563.8600032,1080.735268,-0.7530116,-0.2098562
Lamin B1,AICS-13_185_6,261.315917,910.1671142,224.788783,540.6938996,-0.01353123,0.04575383
